respid,cluster,locality,gmina,woj,gender,age,status,status_detail
2629,203,2,1006074,5,1,56,0,2
2631,203,2,1006074,5,1,56,0,2
2632,203,2,1006074,5,1,56,0,2
2633,203,2,1006074,5,1,56,0,3
2634,203,2,1006074,5,1,56,0,3
2636,203,2,1006074,5,1,56,0,2
2638,203,2,1006074,5,1,56,0,3
2639,203,2,1006074,5,1,56,0,2
2498,192,2,1002044,5,1,66,1,1
2499,193,2,1002044,5,1,66,1,1
2502,193,2,1002044,5,1,66,1,1
2497,192,2,1002044,5,1,66,0,3
2500,193,2,1002044,5,1,66,0,2
2501,193,2,1002044,5,1,66,0,3
2503,193,2,1002044,5,1,66,0,3
2504,193,2,1002044,5,1,66,0,3
2505,193,2,1002044,5,1,66,0,3
2506,193,2,1002044,5,1,66,0,3
2507,193,2,1002044,5,1,66,0,2
2508,193,2,1002044,5,1,66,0,2
2509,193,2,1002044,5,1,66,0,3
2486,192,3,1002011,5,1,66,1,1
2491,192,3,1002011,5,1,66,1,1
2495,192,3,1002011,5,1,66,1,1
2484,191,3,1002011,5,1,66,0,2
2485,191,3,1002011,5,1,66,0,3
2487,192,3,1002011,5,1,66,0,3
2488,192,3,1002011,5,1,66,0,3
2489,192,3,1002011,5,1,66,0,3
2490,192,3,1002011,5,1,66,0,2
2492,192,3,1002011,5,1,66,0,3
2493,192,3,1002011,5,1,66,0,3
2494,192,3,1002011,5,1,66,0,3
2496,192,3,1002011,5,1,66,0,3
2900,223,1,1014072,5,1,59,1,1
2902,224,1,1014072,5,1,59,1,1
2903,224,1,1014072,5,1,59,1,1
2904,224,1,1014072,5,1,44,1,1
2905,224,1,1014072,5,1,44,1,1
2909,224,1,1014072,5,1,44,1,1
2911,224,1,1014072,5,1,59,1,1
2901,223,1,1014072,5,1,59,0,3
2906,224,1,1014072,5,1,44,0,2
2907,224,1,1014072,5,1,44,0,3
2908,224,1,1014072,5,1,59,0,2
2910,224,1,1014072,5,1,44,0,2
2912,224,1,1014072,5,1,44,0,2
2514,194,2,1003024,5,1,66,1,1
2515,194,2,1003024,5,1,66,1,1
2516,194,2,1003024,5,1,66,1,1
2510,193,2,1003024,5,1,66,0,3
2511,193,2,1003024,5,1,66,0,3
2512,194,2,1003024,5,1,66,0,2
2513,194,2,1003024,5,1,66,0,2
2517,194,2,1003024,5,1,66,0,3
2518,194,2,1003024,5,1,66,0,2
2519,194,2,1003024,5,1,66,0,3
2520,194,2,1003024,5,1,66,0,3
2521,194,2,1003024,5,1,66,0,3
2522,194,2,1003024,5,1,66,0,2
2557,197,2,1004011,5,1,66,1,1
2549,196,2,1004011,5,1,66,0,2
2550,196,2,1004011,5,1,66,0,3
2551,197,2,1004011,5,1,66,0,2
2552,197,2,1004011,5,1,66,0,3
2553,197,2,1004011,5,1,66,0,3
2554,197,2,1004011,5,1,66,0,2
2555,197,2,1004011,5,1,66,0,3
2556,197,2,1004011,5,1,66,0,2
2558,197,2,1004011,5,1,66,0,3
2559,197,2,1004011,5,1,66,0,2
2560,197,2,1004011,5,1,66,0,3
2561,197,2,1004011,5,1,66,0,3
3032,234,4,1061029,5,1,66,1,1
3033,234,4,1061029,5,1,66,1,1
3034,234,4,1061029,5,1,66,1,1
3038,234,4,1061029,5,1,66,1,1
3041,234,4,1061029,5,1,66,1,1
3044,234,4,1061029,5,1,66,1,1
3048,235,4,1061029,5,1,66,1,1
3051,235,4,1061029,5,1,66,1,1
3053,235,4,1061029,5,1,66,1,1
3055,235,4,1061029,5,1,66,1,1
3056,235,4,1061029,5,1,66,1,1
3059,236,4,1061029,5,1,66,1,1
3062,236,4,1061029,5,1,66,1,1
3069,236,4,1061039,5,1,59,1,1
3071,237,4,1061039,5,1,59,1,1
3074,237,4,1061039,5,1,59,1,1
3075,237,4,1061039,5,1,59,1,1
3076,237,4,1061039,5,1,59,1,1
3079,237,4,1061039,5,1,59,1,1
3080,237,4,1061039,5,1,59,1,1
3089,238,4,1061039,5,1,44,1,1
3090,238,4,1061039,5,1,44,1,1
3091,238,4,1061039,5,1,44,1,1
3093,238,4,1061039,5,1,44,1,1
3094,238,4,1061039,5,1,44,1,1
3098,239,4,1061039,5,1,44,1,1
3101,239,4,1061039,5,1,44,1,1
3105,239,4,1061039,5,1,44,1,1
3106,239,4,1061039,5,1,44,1,1
3110,240,4,1061039,5,1,59,1,1
3114,240,4,1061039,5,1,59,1,1
3115,240,4,1061039,5,1,59,1,1
3116,240,4,1061039,5,1,59,1,1
3121,240,4,1061049,5,1,59,1,1
3123,241,4,1061049,5,1,59,1,1
3127,241,4,1061049,5,1,59,1,1
3129,241,4,1061049,5,1,59,1,1
3130,241,4,1061049,5,1,59,1,1
3132,241,4,1061049,5,1,59,1,1
3133,241,4,1061049,5,1,59,1,1
3135,241,4,1061049,5,1,44,1,1
3136,242,4,1061049,5,1,44,1,1
3139,242,4,1061049,5,1,44,1,1
3141,242,4,1061049,5,1,44,1,1
3142,242,4,1061049,5,1,44,1,1
3144,242,4,1061049,5,1,44,1,1
3146,242,4,1061049,5,1,44,1,1
3148,242,4,1061059,5,1,66,1,1
3151,243,4,1061059,5,1,66,1,1
3153,243,4,1061059,5,1,66,1,1
3158,243,4,1061059,5,1,66,1,1
3159,243,4,1061059,5,1,66,1,1
3160,243,4,1061059,5,1,66,1,1
3161,243,4,1061059,5,1,66,1,1
3162,244,4,1061059,5,1,66,1,1
3163,244,4,1061059,5,1,66,1,1
3164,244,4,1061059,5,1,66,1,1
3169,244,4,1061059,5,1,66,1,1
3171,244,4,1061059,5,1,66,1,1
3175,245,4,1061069,5,1,59,1,1
3176,245,4,1061069,5,1,59,1,1
3177,245,4,1061069,5,1,59,1,1
3182,245,4,1061069,5,1,59,1,1
3184,245,4,1061069,5,1,59,1,1
3186,245,4,1061069,5,1,44,1,1
3188,246,4,1061069,5,1,44,1,1
3190,246,4,1061069,5,1,44,1,1
3194,246,4,1061069,5,1,44,1,1
3195,246,4,1061069,5,1,44,1,1
3197,246,4,1061069,5,1,44,1,1
3198,246,4,1061069,5,1,44,1,1
3199,246,4,1061069,5,1,59,1,1
3201,247,4,1061069,5,1,59,1,1
3204,247,4,1061069,5,1,44,1,1
3205,247,4,1061069,5,1,44,1,1
3208,247,4,1061069,5,1,44,1,1
3209,247,4,1061069,5,1,44,1,1
3211,247,4,1061069,5,1,59,1,1
3030,233,4,1061069,5,1,66,0,3
3031,233,4,1061069,5,1,66,0,3
3035,234,4,1061069,5,1,66,0,3
3036,234,4,1061069,5,1,66,0,2
3037,234,4,1061069,5,1,66,0,2
3039,234,4,1061069,5,1,66,0,3
3040,234,4,1061069,5,1,66,0,3
3042,234,4,1061069,5,1,66,0,3
3043,234,4,1061069,5,1,66,0,2
3045,235,4,1061069,5,1,66,0,3
3046,235,4,1061069,5,1,66,0,3
3047,235,4,1061069,5,1,66,0,3
3049,235,4,1061069,5,1,66,0,2
3050,235,4,1061069,5,1,66,0,3
3052,235,4,1061069,5,1,66,0,2
3054,235,4,1061069,5,1,66,0,3
3057,235,4,1061069,5,1,66,0,2
3058,236,4,1061069,5,1,66,0,3
3060,236,4,1061069,5,1,66,0,3
3061,236,4,1061069,5,1,66,0,3
3063,236,4,1061069,5,1,66,0,2
3064,236,4,1061069,5,1,66,0,3
3065,236,4,1061069,5,1,66,0,2
3066,236,4,1061069,5,1,66,0,2
3067,236,4,1061069,5,1,66,0,2
3068,236,4,1061069,5,1,66,0,2
3070,236,4,1061069,5,1,59,0,3
3072,237,4,1061069,5,1,59,0,3
3073,237,4,1061069,5,1,59,0,2
3077,237,4,1061069,5,1,59,0,2
3078,237,4,1061069,5,1,59,0,2
3081,237,4,1061069,5,1,59,0,3
3082,237,4,1061069,5,1,44,0,2
3083,237,4,1061069,5,1,44,0,2
3084,238,4,1061069,5,1,44,0,2
3085,238,4,1061069,5,1,44,0,3
3086,238,4,1061069,5,1,44,0,2
3087,238,4,1061069,5,1,44,0,2
3088,238,4,1061069,5,1,44,0,3
3092,238,4,1061069,5,1,44,0,2
3095,238,4,1061069,5,1,44,0,2
3096,238,4,1061069,5,1,44,0,3
3097,239,4,1061069,5,1,44,0,2
3099,239,4,1061069,5,1,44,0,2
3100,239,4,1061069,5,1,44,0,3
3102,239,4,1061069,5,1,44,0,3
3103,239,4,1061069,5,1,44,0,2
3104,239,4,1061069,5,1,44,0,2
3107,239,4,1061069,5,1,44,0,3
3108,239,4,1061069,5,1,59,0,3
3109,239,4,1061069,5,1,59,0,2
3111,240,4,1061069,5,1,59,0,2
3112,240,4,1061069,5,1,59,0,2
3113,240,4,1061069,5,1,59,0,3
3117,240,4,1061069,5,1,59,0,3
3118,240,4,1061069,5,1,59,0,3
3119,240,4,1061069,5,1,59,0,3
3120,240,4,1061069,5,1,59,0,2
3122,240,4,1061069,5,1,59,0,2
3124,241,4,1061069,5,1,59,0,2
3125,241,4,1061069,5,1,59,0,3
3126,241,4,1061069,5,1,59,0,2
3128,241,4,1061069,5,1,59,0,2
3131,241,4,1061069,5,1,59,0,2
3134,241,4,1061069,5,1,44,0,3
3137,242,4,1061069,5,1,44,0,3
3138,242,4,1061069,5,1,44,0,3
3140,242,4,1061069,5,1,44,0,3
3143,242,4,1061069,5,1,44,0,2
3145,242,4,1061069,5,1,44,0,2
3147,242,4,1061069,5,1,66,0,3
3149,243,4,1061069,5,1,66,0,3
3150,243,4,1061069,5,1,66,0,3
3152,243,4,1061069,5,1,66,0,3
3154,243,4,1061069,5,1,66,0,3
3155,243,4,1061069,5,1,66,0,3
3156,243,4,1061069,5,1,66,0,3
3157,243,4,1061069,5,1,66,0,3
3165,244,4,1061069,5,1,66,0,3
3166,244,4,1061069,5,1,66,0,3
3167,244,4,1061069,5,1,66,0,2
3168,244,4,1061069,5,1,66,0,3
3170,244,4,1061069,5,1,66,0,2
3172,244,4,1061069,5,1,66,0,2
3173,244,4,1061069,5,1,59,0,3
3174,244,4,1061069,5,1,59,0,2
3178,245,4,1061069,5,1,59,0,2
3179,245,4,1061069,5,1,59,0,3
3180,245,4,1061069,5,1,59,0,3
3181,245,4,1061069,5,1,59,0,2
3183,245,4,1061069,5,1,59,0,3
3185,245,4,1061069,5,1,59,0,2
3187,245,4,1061069,5,1,44,0,2
3189,246,4,1061069,5,1,44,0,3
3191,246,4,1061069,5,1,44,0,2
3192,246,4,1061069,5,1,44,0,2
3193,246,4,1061069,5,1,44,0,2
3196,246,4,1061069,5,1,44,0,2
3200,246,4,1061069,5,1,59,0,2
3202,247,4,1061069,5,1,59,0,3
3203,247,4,1061069,5,1,44,0,2
3206,247,4,1061069,5,1,44,0,3
3207,247,4,1061069,5,1,59,0,2
3210,247,4,1061069,5,1,59,0,2
2565,198,3,1005011,5,1,71,1,1
2566,198,3,1005011,5,1,71,1,1
2567,198,3,1005011,5,1,71,1,1
2562,197,3,1005011,5,1,71,0,3
2563,197,3,1005011,5,1,71,0,2
2564,198,3,1005011,5,1,71,0,2
2568,198,3,1005011,5,1,71,0,2
2569,198,3,1005011,5,1,71,0,2
2570,198,3,1005011,5,1,71,0,2
2571,198,3,1005011,5,1,71,0,2
2572,198,3,1005011,5,1,71,0,2
2573,198,3,1005011,5,1,71,0,2
2574,198,3,1005011,5,1,71,0,2
2952,227,1,1018042,5,1,59,1,1
2953,227,1,1018042,5,1,59,1,1
2954,228,1,1018042,5,1,59,1,1
2955,228,1,1018042,5,1,59,1,1
2956,228,1,1018042,5,1,59,1,1
2958,228,1,1018042,5,1,59,1,1
2961,228,1,1018042,5,1,59,1,1
2964,228,1,1018042,5,1,59,1,1
2957,228,1,1018042,5,1,59,0,3
2959,228,1,1018042,5,1,59,0,3
2960,228,1,1018042,5,1,59,0,2
2962,228,1,1018042,5,1,59,0,2
2963,228,1,1018042,5,1,59,0,2
2916,225,1,1015062,5,1,71,1,1
2917,225,1,1015062,5,1,71,1,1
2918,225,1,1015062,5,1,71,1,1
2920,225,1,1015062,5,1,71,1,1
2921,225,1,1015062,5,1,71,1,1
2923,225,1,1015062,5,1,71,1,1
2924,225,1,1015062,5,1,71,1,1
2913,224,1,1015062,5,1,71,0,2
2914,224,1,1015062,5,1,71,0,2
2915,225,1,1015062,5,1,71,0,2
2919,225,1,1015062,5,1,71,0,3
2922,225,1,1015062,5,1,71,0,2
2925,225,1,1015062,5,1,71,0,2
2692,207,3,1007044,5,1,21,1,1
2693,207,3,1007044,5,1,21,1,1
2694,208,3,1007044,5,1,21,1,1
2698,208,3,1007044,5,1,21,1,1
2695,208,3,1007044,5,1,21,0,3
2696,208,3,1007044,5,1,21,0,2
2697,208,3,1007044,5,1,21,0,3
2699,208,3,1007044,5,1,21,0,3
2700,208,3,1007044,5,1,21,0,2
2701,208,3,1007044,5,1,21,0,3
2702,208,3,1007044,5,1,21,0,3
2703,208,3,1007044,5,1,21,0,2
2704,208,3,1007044,5,1,21,0,3
2712,209,3,1008021,5,1,66,1,1
2716,209,3,1008021,5,1,66,1,1
2722,210,3,1008021,5,1,66,1,1
2723,210,3,1008021,5,1,66,1,1
2705,208,3,1008021,5,1,66,0,2
2706,208,3,1008021,5,1,66,0,2
2707,209,3,1008021,5,1,66,0,2
2708,209,3,1008021,5,1,66,0,3
2709,209,3,1008021,5,1,66,0,2
2710,209,3,1008021,5,1,66,0,2
2711,209,3,1008021,5,1,66,0,3
2713,209,3,1008021,5,1,66,0,3
2714,209,3,1008021,5,1,66,0,3
2715,209,3,1008021,5,1,66,0,2
2717,209,3,1008021,5,1,66,0,3
2718,209,3,1008021,5,1,66,0,2
2719,209,3,1008021,5,1,66,0,2
2720,210,3,1008021,5,1,66,0,3
2721,210,3,1008021,5,1,66,0,2
2724,210,3,1008021,5,1,66,0,2
2725,210,3,1008021,5,1,66,0,2
2726,210,3,1008021,5,1,66,0,2
2727,210,3,1008021,5,1,66,0,2
2728,210,3,1008021,5,1,66,0,2
2729,210,3,1008021,5,1,66,0,2
2730,210,3,1008021,5,1,66,0,2
2752,212,2,1009044,5,1,22,1,1
2756,212,2,1009044,5,1,22,1,1
2744,211,2,1009044,5,1,22,0,2
2745,211,2,1009044,5,1,22,0,2
2746,212,2,1009044,5,1,22,0,3
2747,212,2,1009044,5,1,22,0,3
2748,212,2,1009044,5,1,22,0,3
2749,212,2,1009044,5,1,22,0,3
2750,212,2,1009044,5,1,22,0,3
2751,212,2,1009044,5,1,22,0,3
2753,212,2,1009044,5,1,22,0,3
2754,212,2,1009044,5,1,22,0,3
2755,212,2,1009044,5,1,22,0,3
3212,247,3,1062011,5,1,56,1,1
3213,247,3,1062011,5,1,56,1,1
3217,248,3,1062011,5,1,56,1,1
3218,248,3,1062011,5,1,56,1,1
3219,248,3,1062011,5,1,56,1,1
3220,248,3,1062011,5,1,56,1,1
3221,248,3,1062011,5,1,56,1,1
3223,248,3,1062011,5,1,56,1,1
3231,249,3,1062011,5,1,56,1,1
3233,249,3,1062011,5,1,56,1,1
3235,249,3,1062011,5,1,56,1,1
3214,248,3,1062011,5,1,56,0,3
3215,248,3,1062011,5,1,56,0,3
3216,248,3,1062011,5,1,56,0,2
3222,248,3,1062011,5,1,56,0,2
3224,248,3,1062011,5,1,56,0,2
3225,248,3,1062011,5,1,56,0,2
3226,248,3,1062011,5,1,56,0,2
3227,249,3,1062011,5,1,56,0,3
3228,249,3,1062011,5,1,56,0,3
3229,249,3,1062011,5,1,56,0,2
3230,249,3,1062011,5,1,56,0,3
3232,249,3,1062011,5,1,56,0,2
3234,249,3,1062011,5,1,56,0,2
3236,249,3,1062011,5,1,56,0,3
3237,249,3,1062011,5,1,56,0,2
2862,220,1,1012032,5,1,22,1,1
2868,221,1,1012032,5,1,22,1,1
2869,221,1,1012032,5,1,22,1,1
2870,221,1,1012032,5,1,22,1,1
2861,220,1,1012032,5,1,22,0,2
2863,221,1,1012032,5,1,22,0,2
2864,221,1,1012032,5,1,22,0,2
2865,221,1,1012032,5,1,22,0,3
2866,221,1,1012032,5,1,22,0,3
2867,221,1,1012032,5,1,22,0,3
2871,221,1,1012032,5,1,22,0,3
2872,221,1,1012032,5,1,22,0,3
2873,221,1,1012032,5,1,22,0,3
2835,218,1,1010115,5,1,21,1,1
2836,218,1,1010115,5,1,21,1,1
2839,219,1,1010115,5,1,21,1,1
2840,219,1,1010115,5,1,21,1,1
2842,219,1,1010115,5,1,21,1,1
2845,219,1,1010115,5,1,21,1,1
2846,219,1,1010115,5,1,21,1,1
2837,219,1,1010115,5,1,21,0,3
2838,219,1,1010115,5,1,21,0,3
2841,219,1,1010115,5,1,21,0,2
2843,219,1,1010115,5,1,21,0,3
2844,219,1,1010115,5,1,21,0,2
2847,219,1,1010115,5,1,21,0,2
2853,220,3,1012011,5,1,22,1,1
2855,220,3,1012011,5,1,22,1,1
2856,220,3,1012011,5,1,22,1,1
2858,220,3,1012011,5,1,22,1,1
2859,220,3,1012011,5,1,22,1,1
2860,220,3,1012011,5,1,22,1,1
2848,219,3,1012011,5,1,22,0,2
2849,219,3,1012011,5,1,22,0,3
2850,220,3,1012011,5,1,22,0,3
2851,220,3,1012011,5,1,22,0,2
2852,220,3,1012011,5,1,22,0,3
2854,220,3,1012011,5,1,22,0,3
2857,220,3,1012011,5,1,22,0,3
2770,213,1,1009052,5,1,22,1,1
2771,213,1,1009052,5,1,22,1,1
2772,214,1,1009052,5,1,22,1,1
2773,214,1,1009052,5,1,22,1,1
2774,214,1,1009052,5,1,22,1,1
2778,214,1,1009052,5,1,22,1,1
2779,214,1,1009052,5,1,22,1,1
2780,214,1,1009052,5,1,22,1,1
2781,214,1,1009052,5,1,22,1,1
2775,214,1,1009052,5,1,22,0,2
2776,214,1,1009052,5,1,22,0,2
2777,214,1,1009052,5,1,22,0,3
2782,214,1,1009052,5,1,22,0,2
2786,215,1,1010082,5,1,21,1,1
2789,215,1,1010082,5,1,21,1,1
2790,215,1,1010082,5,1,21,1,1
2792,215,1,1010082,5,1,21,1,1
2794,215,1,1010082,5,1,21,1,1
2783,214,1,1010082,5,1,21,0,2
2784,214,1,1010082,5,1,21,0,2
2785,215,1,1010082,5,1,21,0,3
2787,215,1,1010082,5,1,21,0,3
2788,215,1,1010082,5,1,21,0,2
2791,215,1,1010082,5,1,21,0,3
2793,215,1,1010082,5,1,21,0,2
2795,215,1,1010082,5,1,21,0,2
2888,222,3,1014011,5,1,66,1,1
2890,223,3,1014011,5,1,66,1,1
2892,223,3,1014011,5,1,66,1,1
2893,223,3,1014011,5,1,66,1,1
2894,223,3,1014011,5,1,66,1,1
2897,223,3,1014011,5,1,66,1,1
2898,223,3,1014011,5,1,66,1,1
2899,223,3,1014011,5,1,66,1,1
2887,222,3,1014011,5,1,66,0,3
2889,223,3,1014011,5,1,66,0,3
2891,223,3,1014011,5,1,66,0,2
2895,223,3,1014011,5,1,66,0,2
2896,223,3,1014011,5,1,66,0,3
3238,249,3,1014011,5,1,71,0,2
3239,249,3,1014011,5,1,71,0,3
3240,250,3,1014011,5,1,71,0,2
3241,250,3,1014011,5,1,71,0,3
3242,250,3,1014011,5,1,71,0,3
3243,250,3,1014011,5,1,71,0,3
3244,250,3,1014011,5,1,71,0,2
3245,250,3,1014011,5,1,71,0,2
3246,250,3,1014011,5,1,71,0,3
3247,250,3,1014011,5,1,71,0,2
3248,250,3,1014011,5,1,71,0,2
3249,250,3,1014011,5,1,71,0,2
3250,250,3,1014011,5,1,71,0,2
2641,203,1,1006105,5,1,21,1,1
2642,204,1,1006105,5,1,21,1,1
2644,204,1,1006105,5,1,56,1,1
2645,204,1,1006105,5,1,21,1,1
2647,204,1,1006105,5,1,21,1,1
2649,204,1,1006105,5,1,21,1,1
2651,204,1,1006105,5,1,21,1,1
2640,203,1,1006105,5,1,21,0,3
2643,204,1,1006105,5,1,21,0,2
2646,204,1,1006105,5,1,21,0,3
2648,204,1,1006105,5,1,21,0,2
2650,204,1,1006105,5,1,21,0,3
2652,204,1,1006105,5,1,21,0,2
2602,200,1,1005092,5,1,71,1,1
2605,201,1,1005092,5,1,71,1,1
2606,201,1,1005092,5,1,71,1,1
2601,200,1,1005092,5,1,71,0,2
2603,201,1,1005092,5,1,71,0,2
2604,201,1,1005092,5,1,71,0,2
2607,201,1,1005092,5,1,71,0,3
2608,201,1,1005092,5,1,71,0,2
2609,201,1,1005092,5,1,71,0,3
2610,201,1,1005092,5,1,71,0,2
2611,201,1,1005092,5,1,71,0,2
2612,201,1,1005092,5,1,71,0,2
2613,201,1,1005092,5,1,71,0,2
2926,225,3,1016011,5,1,56,1,1
2929,226,3,1016011,5,1,56,1,1
2932,226,3,1016011,5,1,56,1,1
2935,226,3,1016011,5,1,56,1,1
2936,226,3,1016011,5,1,56,1,1
2938,226,3,1016011,5,1,56,1,1
2927,225,3,1016011,5,1,56,0,3
2928,226,3,1016011,5,1,56,0,3
2930,226,3,1016011,5,1,56,0,3
2931,226,3,1016011,5,1,56,0,2
2933,226,3,1016011,5,1,56,0,2
2934,226,3,1016011,5,1,56,0,3
2937,226,3,1016011,5,1,56,0,3
2653,204,2,1006114,5,1,56,1,1
2654,204,2,1006114,5,1,56,1,1
2657,205,2,1006114,5,1,56,1,1
2659,205,2,1006114,5,1,56,1,1
2660,205,2,1006114,5,1,56,1,1
2665,205,2,1006114,5,1,56,1,1
2655,205,2,1006114,5,1,56,0,3
2656,205,2,1006114,5,1,56,0,3
2658,205,2,1006114,5,1,56,0,2
2661,205,2,1006114,5,1,56,0,2
2662,205,2,1006114,5,1,56,0,3
2663,205,2,1006114,5,1,56,0,2
2664,205,2,1006114,5,1,56,0,3
2464,190,4,1465028,5,1,59,1,1
2576,198,1,1005062,5,1,71,1,1
2577,199,1,1005062,5,1,71,1,1
2578,199,1,1005062,5,1,71,1,1
2580,199,1,1005062,5,1,71,1,1
2581,199,1,1005062,5,1,71,1,1
2584,199,1,1005062,5,1,71,1,1
2585,199,1,1005062,5,1,71,1,1
2586,199,1,1005062,5,1,71,1,1
2575,198,1,1005062,5,1,71,0,3
2579,199,1,1005062,5,1,71,0,3
2582,199,1,1005062,5,1,71,0,2
2583,199,1,1005062,5,1,71,0,2
2587,199,1,1005062,5,1,71,0,2
2536,195,1,1003042,5,1,66,1,1
2537,195,1,1003042,5,1,66,1,1
2540,196,1,1003042,5,1,66,1,1
2542,196,1,1003042,5,1,66,1,1
2543,196,1,1003042,5,1,66,1,1
2544,196,1,1003042,5,1,66,1,1
2547,196,1,1003042,5,1,66,1,1
2538,196,1,1003042,5,1,66,0,2
2539,196,1,1003042,5,1,66,0,2
2541,196,1,1003042,5,1,66,0,2
2545,196,1,1003042,5,1,66,0,3
2546,196,1,1003042,5,1,66,0,3
2548,196,1,1003042,5,1,66,0,2
2940,226,3,1017094,5,1,44,1,1
2944,227,3,1017094,5,1,44,1,1
2946,227,3,1017094,5,1,44,1,1
2939,226,3,1017094,5,1,44,0,3
2941,227,3,1017094,5,1,44,0,2
2942,227,3,1017094,5,1,44,0,2
2943,227,3,1017094,5,1,44,0,2
2945,227,3,1017094,5,1,44,0,3
2947,227,3,1017094,5,1,44,0,2
2948,227,3,1017094,5,1,44,0,2
2949,227,3,1017094,5,1,44,0,3
2950,227,3,1017094,5,1,44,0,3
2951,227,3,1017094,5,1,44,0,2
2810,216,1,1010095,5,1,21,1,1
2811,217,1,1010095,5,1,21,1,1
2815,217,1,1010095,5,1,21,1,1
2816,217,1,1010095,5,1,21,1,1
2817,217,1,1010095,5,1,21,1,1
2818,217,1,1010095,5,1,21,1,1
2821,217,1,1010095,5,1,21,1,1
2809,216,1,1010095,5,1,21,0,3
2812,217,1,1010095,5,1,21,0,3
2813,217,1,1010095,5,1,21,0,3
2814,217,1,1010095,5,1,21,0,3
2819,217,1,1010095,5,1,21,0,3
2820,217,1,1010095,5,1,21,0,3
2823,217,1,1010102,5,1,21,1,1
2824,218,1,1010102,5,1,21,1,1
2825,218,1,1010102,5,1,21,1,1
2826,218,1,1010102,5,1,21,1,1
2827,218,1,1010102,5,1,21,1,1
2828,218,1,1010102,5,1,21,1,1
2822,217,1,1010102,5,1,21,0,3
2829,218,1,1010102,5,1,21,0,2
2830,218,1,1010102,5,1,21,0,2
2831,218,1,1010102,5,1,21,0,2
2832,218,1,1010102,5,1,21,0,3
2833,218,1,1010102,5,1,21,0,2
2834,218,1,1010102,5,1,21,0,2
2731,210,1,1009032,5,1,22,1,1
2734,211,1,1009032,5,1,22,1,1
2735,211,1,1009032,5,1,22,1,1
2737,211,1,1009032,5,1,22,1,1
2738,211,1,1009032,5,1,22,1,1
2739,211,1,1009032,5,1,22,1,1
2740,211,1,1009032,5,1,22,1,1
2742,211,1,1009032,5,1,22,1,1
2743,211,1,1009032,5,1,22,1,1
2732,210,1,1009032,5,1,22,0,2
2733,211,1,1009032,5,1,22,0,2
2736,211,1,1009032,5,1,22,0,2
2741,211,1,1009032,5,1,22,0,2
2525,195,1,1003025,5,1,66,1,1
2527,195,1,1003025,5,1,66,1,1
2528,195,1,1003025,5,1,66,1,1
2530,195,1,1003025,5,1,66,1,1
2531,195,1,1003025,5,1,66,1,1
2535,195,1,1003025,5,1,66,1,1
2523,194,1,1003025,5,1,66,0,2
2524,194,1,1003025,5,1,66,0,2
2526,195,1,1003025,5,1,66,0,3
2529,195,1,1003025,5,1,66,0,2
2532,195,1,1003025,5,1,66,0,3
2533,195,1,1003025,5,1,66,0,2
2534,195,1,1003025,5,1,66,0,2
2965,228,3,1019011,5,1,66,1,1
2966,228,3,1019011,5,1,66,1,1
2970,229,3,1019011,5,1,66,1,1
2971,229,3,1019011,5,1,66,1,1
2976,229,3,1019011,5,1,66,1,1
2967,229,3,1019011,5,1,66,0,3
2968,229,3,1019011,5,1,66,0,3
2969,229,3,1019011,5,1,66,0,2
2972,229,3,1019011,5,1,66,0,3
2973,229,3,1019011,5,1,66,0,2
2974,229,3,1019011,5,1,66,0,2
2975,229,3,1019011,5,1,66,0,3
2977,229,3,1019011,5,1,66,0,3
2992,230,3,1020031,5,1,66,1,1
2993,231,3,1020031,5,1,66,1,1
2996,231,3,1020031,5,1,66,1,1
2997,231,3,1020031,5,1,66,1,1
2998,231,3,1020031,5,1,66,1,1
3000,231,3,1020031,5,1,66,1,1
3001,231,3,1020031,5,1,66,1,1
3002,231,3,1020031,5,1,66,1,1
2991,230,3,1020031,5,1,66,0,3
2994,231,3,1020031,5,1,66,0,3
2995,231,3,1020031,5,1,66,0,2
2999,231,3,1020031,5,1,66,0,3
3003,231,3,1020031,5,1,66,0,3
3902,300,3,1218014,6,0,63,1,1
3908,301,3,1218014,6,0,63,1,1
3911,301,3,1218014,6,0,63,1,1
3901,300,3,1218014,6,0,63,0,2
3903,301,3,1218014,6,0,63,0,2
3904,301,3,1218014,6,0,63,0,2
3905,301,3,1218014,6,0,63,0,2
3906,301,3,1218014,6,0,63,0,2
3907,301,3,1218014,6,0,63,0,2
3909,301,3,1218014,6,0,63,0,2
3910,301,3,1218014,6,0,63,0,2
3912,301,3,1218014,6,0,63,0,2
3913,301,3,1218014,6,0,63,0,2
3824,294,1,1215065,6,1,65,1,1
3826,295,1,1215065,6,1,65,1,1
3827,295,1,1215065,6,1,65,1,1
3830,295,1,1215065,6,1,65,1,1
3832,295,1,1215065,6,1,65,1,1
3833,295,1,1215065,6,1,65,1,1
3834,295,1,1215065,6,1,65,1,1
3835,295,1,1215065,6,1,65,1,1
3823,294,1,1215065,6,1,65,0,3
3825,295,1,1215065,6,1,65,0,3
3828,295,1,1215065,6,1,65,0,3
3829,295,1,1215065,6,1,65,0,3
3831,295,1,1215065,6,1,65,0,2
3836,295,1,1216055,6,1,61,1,1
3837,295,1,1216055,6,1,61,1,1
3838,296,1,1216055,6,1,61,1,1
3839,296,1,1216055,6,1,61,1,1
3843,296,1,1216055,6,1,61,1,1
3844,296,1,1216055,6,1,61,1,1
